,29,行业产能,生产,中国,1000000,2019-01-31 00:00:00
424,58,肉－猪价差,价格,辽宁省,87.0,2017-03-30 00:00:00
425,58,肉－猪价差,价格,浙江省,78.8,2017-03-31 00:00:00
426,58,肉－猪价差,价格,广西,100.0,2017-04-01 00:00:00
427,58,肉－猪价差,价格,新疆,87.0,2017-04-02 00:00:00
428,58,肉－猪价差,价格,内蒙古,100.0,2017-04-03 00:00:00
429,58,肉－猪价差,价格,海南省,100.0,2017-04-04 00:00:00
430,58,肉－猪价差,价格,西藏,87.0,2017-04-05 00:00:00
431,58,肉－猪价差,价格,河北省,78.8,2017-04-06 00:00:00
432,58,肉－猪价差,价格,北京,100.0,2017-04-07 00:00:00
433,58,肉－猪价差,价格,天津,87.0,2017-04-08 00:00:00
434,58,肉－猪价差,价格,上海,78.8,2017-04-09 00:00:00
435,58,肉－猪价差,价格,重庆,100.0,2017-04-10 00:00:00
436,58,肉－猪价差,价格,辽宁省,87.0,2017-04-11 00:00:00
437,58,肉－猪价差,价格,浙江省,78.8,2017-04-12 00:00:00
438,58,肉－猪价差,价格,广西,100.0,2017-04-13 00:00:00
439,58,肉－猪价差,价格,新疆,87.0,2017-04-14 00:00:00
440,58,肉－猪价差,价格,内蒙古,100.0,2017-04-15 00:00:00
441,58,肉－猪价差,价格,海南省,100.0,2017-04-16 00:00:00
442,58,肉－猪价差,价格,西藏,87.0,2017-04-17 00:00:00
443,58,肉－猪价差,价格,河北省,78.8,2017-04-18 00:00:00
444,58,肉－猪价差,价格,北京,100.0,2017-04-19 00:00:00
445,58,肉－猪价差,价格,天津,87.0,2017-04-20 00:00:00
446,58,肉－猪价差,价格,上海,78.8,2017-04-21 00:00:00
447,58,肉－猪价差,价格,重庆,100.0,2017-04-22 00:00:00
448,58,肉－猪价差,价格,辽宁省,87.0,2017-04-23 00:00:00
449,58,肉－猪价差,价格,浙江省,78.8,2017-04-24 00:00:00
450,58,肉－猪价差,价格,广西,100.0,2017-04-25 00:00:00
451,58,肉－猪价差,价格,新疆,87.0,2017-04-26 00:00:00
452,58,肉－猪价差,价格,内蒙古,100.0,2017-04-27 00:00:00
453,58,肉－猪价差,价格,海南省,100.0,2017-04-28 00:00:00
454,58,肉－猪价差,价格,西藏,87.0,2017-04-29 00:00:00
455,58,肉－猪价差,价格,河北省,78.8,2017-04-30 00:00:00
456,58,肉－猪价差,价格,北京,100.0,2017-05-01 00:00:00
457,58,肉－猪价差,价格,天津,87.0,2017-05-02 00:00:00
458,58,肉－猪价差,价格,上海,78.8,2017-05-03 00:00:00
459,58,肉－猪价差,价格,重庆,100.0,2017-05-04 00:00:00
460,58,肉－猪价差,价格,辽宁省,87.0,2017-05-05 00:00:00
461,58,肉－猪价差,价格,浙江省,78.8,2017-05-06 00:00:00
462,58,肉－猪价差,价格,广西,100.0,2017-05-07 00:00:00
463,58,肉－猪价差,价格,新疆,87.0,2017-05-08 00:00:00
464,58,肉－猪价差,价格,内蒙古,100.0,2017-05-09 00:00:00
465,58,肉－猪价差,价格,海南省,100.0,2017-05-10 00:00:00
466,58,肉－猪价差,价格,西藏,87.0,2017-05-11 00:00:00
467,58,肉－猪价差,价格,河北省,78.8,2017-05-12 00:00:00
468,58,肉－猪价差,价格,北京,100.0,2017-05-13 00:00:00
469,58,肉－猪价差,价格,天津,87.0,2017-05-14 00:00:00
470,58,肉－猪价差,价格,上海,78.8,2017-05-15 00:00:00
471,58,肉－猪价差,价格,重庆,100.0,2017-05-16 00:00:00
472,58,肉－猪价差,价格,辽宁省,87.0,2017-05-17 00:00:00
473,58,肉－猪价差,价格,浙江省,78.8,2017-05-18 00:00:00
474,58,肉－猪价差,价格,广西,100.0,2017-05-19 00:00:00
475,58,肉－猪价差,价格,新疆,87.0,2017-05-20 00:00:00
476,58,肉－猪价差,价格,内蒙古,100.0,2017-05-21 00:00:00
477,58,肉－猪价差,价格,海南省,100.0,2017-05-22 00:00:00
478,58,肉－猪价差,价格,西藏,87.0,2017-05-23 00:00:00
479,58,肉－猪价差,价格,河北省,78.8,2017-05-24 00:00:00
480,58,肉－猪价差,价格,北京,100.0,2017-05-25 00:00:00
481,58,肉－猪价差,价格,天津,87.0,2017-05-26 00:00:00
482,58,肉－猪价差,价格,上海,78.8,2017-05-27 00:00:00
483,58,肉－猪价差,价格,重庆,100.0,2017-05-28 00:00:00
484,58,肉－猪价差,价格,辽宁省,87.0,2017-05-29 00:00:00
485,58,肉－猪价差,价格,浙江省,78.8,2017-05-30 00:00:00
486,58,肉－猪价差,价格,广西,100.0,2017-05-31 00:00:00
487,58,肉－猪价差,价格,新疆,87.0,2017-06-01 00:00:00
488,58,肉－猪价差,价格,内蒙古,100.0,2017-06-02 00:00:00
489,58,肉－猪价差,价格,海南省,100.0,2017-06-03 00:00:00
490,58,肉－猪价差,价格,西藏,87.0,2017-06-04 00:00:00
491,58,肉－猪价差,价格,河北省,78.8,2017-06-05 00:00:00
492,58,肉－猪价差,价格,北京,100.0,2017-06-06 00:00:00
493,58,肉－猪价差,价格,天津,87.0,2017-06-07 00:00:00
494,58,肉－猪价差,价格,上海,78.8,2017-06-08 00:00:00
495,58,肉－猪价差,价格,重庆,100.0,2017-06-09 00:00:00
496,58,肉－猪价差,价格,辽宁省,87.0,2017-06-10 00:00:00
497,58,肉－猪价差,价格,浙江省,78.8,2017-06-11 00:00:00
498,58,肉－猪价差,价格,广西,100.0,2017-06-12 00:00:00
499,58,肉－猪价差,价格,新疆,87.0,2017-06-13 00:00:00
500,58,肉－猪价差,价格,内蒙古,100.0,2017-06-14 00:00:00
501,58,肉－猪价差,价格,海南省,100.0,2017-06-15 00:00:00
502,58,肉－猪价差,价格,西藏,87.0,2017-06-16 00:00:00
503,58,肉－猪价差,价格,河北省,78.8,2017-06-17 00:00:00
504,58,肉－猪价差,价格,北京,100.0,2017-06-18 00:00:00
505,58,肉－猪价差,价格,天津,87.0,2017-06-19 00:00:00
506,58,肉－猪价差,价格,上海,78.8,2017-06-20 00:00:00
507,58,肉－猪价差,价格,重庆,100.0,2017-06-21 00:00:00
508,58,肉－猪价差,价格,辽宁省,87.0,2017-06-22 00:00:00
509,58,肉－猪价差,价格,浙江省,78.8,2017-06-23 00:00:00
510,58,肉－猪价差,价格,广西,100.0,2017-06-24 00:00:00
511,58,肉－猪价差,价格,新疆,87.0,2017-06-25 00:00:00
512,58,肉－猪价差,价格,内蒙古,100.0,2017-06-26 00:00:00
513,58,肉－猪价差,价格,海南省,100.0,2017-06-27 00:00:00
514,58,肉－猪价差,价格,西藏,87.0,2017-06-28 00:00:00
515,58,肉－猪价差,价格,河北省,78.8,2017-06-29 00:00:00
516,58,肉－猪价差,价格,北京,100.0,2017-06-30 00:00:00
517,58,肉－猪价差,价格,天津,87.0,2017-07-01 00:00:00
518,58,肉－猪价差,价格,上海,78.8,2017-07-02 00:00:00
519,58,肉－猪价差,价格,重庆,100.0,2017-07-03 00:00:00
520,58,肉－猪价差,价格,辽宁省,87.0,2017-07-04 00:00:00
521,58,肉－猪价差,价格,浙江省,78.8,2017-07-05 00:00:00
522,58,肉－猪价差,价格,广西,100.0,2017-07-06 00:00:00
523,58,肉－猪价差,价格,新疆,87.0,2017-07-07 00:00:00
524,58,肉－猪价差,价格,内蒙古,100.0,2017-07-08 00:00:00
525,58,肉－猪价差,价格,海南省,100.0,2017-07-09 00:00:00
526,58,肉－猪价差,价格,西藏,87.0,2017-07-10 00:00:00
527,58,肉－猪价差,价格,河北省,78.8,2017-07-11 00:00:00
528,58,肉－猪价差,价格,北京,100.0,2017-07-12 00:00:00
529,58,肉－猪价差,价格,天津,87.0,2017-07-13 00:00:00
530,58,肉－猪价差,价格,上海,78.8,2017-07-14 00:00:00
531,58,肉－猪价差,价格,重庆,100.0,2017-07-15 00:00:00
532,58,肉－猪价差,价格,辽宁省,87.0,2017-07-16 00:00:00
533,58,肉－猪价差,价格,浙江省,78.8,2017-07-17 00:00:00
534,58,肉－猪价差,价格,广西,100.0,2017-07-18 00:00:00
535,58,肉－猪价差,价格,新疆,87.0,2017-07-19 00:00:00
536,58,肉－猪价差,价格,内蒙古,100.0,2017-07-20 00:00:00
537,58,肉－猪价差,价格,海南省,100.0,2017-07-21 00:00:00
538,58,肉－猪价差,价格,西藏,87.0,2017-07-22 00:00:00
539,58,肉－猪价差,价格,河北省,78.8,2017-07-23 00:00:00
540,58,肉－猪价差,价格,北京,100.0,2017-07-24 00:00:00
541,58,肉－猪价差,价格,天津,87.0,2017-07-25 00:00:00
542,58,肉－猪价差,价格,上海,78.8,2017-07-26 00:00:00
543,58,肉－猪价差,价格,重庆,100.0,2017-07-27 00:00:00
544,58,肉－猪价差,价格,辽宁省,87.0,2017-07-28 00:00:00
545,58,肉－猪价差,价格,浙江省,78.8,2017-07-29 00:00:00
546,58,肉－猪价差,价格,广西,100.0,2017-07-30 00:00:00
547,58,肉－猪价差,价格,新疆,87.0,2017-07-31 00:00:00
548,58,肉－猪价差,价格,内蒙古,100.0,2017-08-01 00:00:00
549,58,肉－猪价差,价格,海南省,100.0,2017-08-02 00:00:00
550,58,肉－猪价差,价格,西藏,87.0,2017-08-03 00:00:00
551,58,肉－猪价差,价格,河北省,78.8,2017-08-04 00:00:00
552,58,肉－猪价差,价格,北京,100.0,2017-08-05 00:00:00
553,58,肉－猪价差,价格,天津,87.0,2017-08-06 00:00:00
554,58,肉－猪价差,价格,上海,78.8,2017-08-07 00:00:00
555,58,肉－猪价差,价格,重庆,100.0,2017-08-08 00:00:00
556,58,肉－猪价差,价格,辽宁省,87.0,2017-08-09 00:00:00
557,58,肉－猪价差,价格,浙江省,78.8,2017-08-10 00:00:00
558,58,肉－猪价差,价格,广西,100.0,2017-08-11 00:00:00
559,58,肉－猪价差,价格,新疆,87.0,2017-08-12 00:00:00
560,58,肉－猪价差,价格,内蒙古,100.0,2017-08-13 00:00:00
561,58,肉－猪价差,价格,海南省,100.0,2017-08-14 00:00:00
562,58,肉－猪价差,价格,西藏,87.0,2017-08-15 00:00:00
563,58,肉－猪价差,价格,河北省,78.8,2017-08-16 00:00:00
564,58,肉－猪价差,价格,北京,100.0,2017-08-17 00:00:00
565,58,肉－猪价差,价格,天津,87.0,2017-08-18 00:00:00
566,58,肉－猪价差,价格,上海,78.8,2017-08-19 00:00:00
567,58,肉－猪价差,价格,重庆,100.0,2017-08-20 00:00:00
568,58,肉－猪价差,价格,辽宁省,87.0,2017-08-21 00:00:00
569,58,肉－猪价差,价格,浙江省,78.8,2017-08-22 00:00:00
570,58,肉－猪价差,价格,广西,100.0,2017-08-23 00:00:00
571,58,肉－猪价差,价格,新疆,87.0,2017-08-24 00:00:00
572,58,肉－猪价差,价格,内蒙古,100.0,2017-08-25 00:00:00
573,58,肉－猪价差,价格,海南省,100.0,2017-08-26 00:00:00
574,58,肉－猪价差,价格,西藏,87.0,2017-08-27 00:00:00
575,58,肉－猪价差,价格,河北省,78.8,2017-08-28 00:00:00
576,58,肉－猪价差,价格,北京,100.0,2017-08-29 00:00:00
577,58,肉－猪价差,价格,天津,87.0,2017-08-30 00:00:00
578,58,肉－猪价差,价格,上海,78.8,2017-08-31 00:00:00
579,58,肉－猪价差,价格,重庆,100.0,2017-09-01 00:00:00
580,58,肉－猪价差,价格,辽宁省,87.0,2017-09-02 00:00:00
581,58,肉－猪价差,价格,浙江省,78.8,2017-09-03 00:00:00
582,58,肉－猪价差,价格,广西,100.0,2017-09-04 00:00:00
583,58,肉－猪价差,价格,新疆,87.0,2017-09-05 00:00:00
584,58,肉－猪价差,价格,内蒙古,100.0,2017-09-06 00:00:00
585,58,肉－猪价差,价格,海南省,100.0,2017-09-07 00:00:00
586,58,肉－猪价差,价格,西藏,87.0,2017-09-08 00:00:00
587,58,肉－猪价差,价格,河北省,78.8,2017-09-09 00:00:00
588,58,肉－猪价差,价格,北京,100.0,2017-09-10 00:00:00
589,58,肉－猪价差,价格,天津,87.0,2017-09-11 00:00:00
590,58,肉－猪价差,价格,上海,78.8,2017-09-12 00:00:00
591,58,肉－猪价差,价格,重庆,100.0,2017-09-13 00:00:00
592,58,肉－猪价差,价格,辽宁省,87.0,2017-09-14 00:00:00
593,58,肉－猪价差,价格,浙江省,78.8,2017-09-15 00:00:00
594,58,肉－猪价差,价格,广西,100.0,2017-09-16 00:00:00
595,58,肉－猪价差,价格,新疆,87.0,2017-09-17 00:00:00
596,58,肉－猪价差,价格,内蒙古,100.0,2017-09-18 00:00:00
597,58,肉－猪价差,价格,海南省,100.0,2017-09-19 00:00:00
598,58,肉－猪价差,价格,西藏,87.0,2017-09-20 00:00:00
599,58,肉－猪价差,价格,河北省,78.8,2017-09-21 00:00:00
600,58,肉－猪价差,价格,北京,100.0,2017-09-22 00:00:00
601,58,肉－猪价差,价格,天津,87.0,2017-09-23 00:00:00
602,58,肉－猪价差,价格,上海,78.8,2017-09-24 00:00:00
603,58,肉－猪价差,价格,重庆,100.0,2017-09-25 00:00:00
604,58,肉－猪价差,价格,辽宁省,87.0,2017-09-26 00:00:00
605,58,肉－猪价差,价格,浙江省,78.8,2017-09-27 00:00:00
606,58,肉－猪价差,价格,广西,100.0,2017-09-28 00:00:00
607,58,肉－猪价差,价格,新疆,87.0,2017-09-29 00:00:00
608,58,肉－猪价差,价格,内蒙古,100.0,2017-09-30 00:00:00
609,58,肉－猪价差,价格,海南省,100.0,2017-10-01 00:00:00
610,58,肉－猪价差,价格,西藏,87.0,2017-10-02 00:00:00
611,58,肉－猪价差,价格,河北省,78.8,2017-10-03 00:00:00
612,58,肉－猪价差,价格,北京,100.0,2017-10-04 00:00:00
613,58,肉－猪价差,价格,天津,87.0,2017-10-05 00:00:00
614,58,肉－猪价差,价格,上海,78.8,2017-10-06 00:00:00
615,58,肉－猪价差,价格,重庆,100.0,2017-10-07 00:00:00
616,58,肉－猪价差,价格,辽宁省,87.0,2017-10-08 00:00:00
617,58,肉－猪价差,价格,浙江省,78.8,2017-10-09 00:00:00
618,58,肉－猪价差,价格,广西,100.0,2017-10-10 00:00:00
619,58,肉－猪价差,价格,新疆,87.0,2017-10-11 00:00:00
620,58,肉－猪价差,价格,内蒙古,100.0,2017-10-12 00:00:00
621,58,肉－猪价差,价格,海南省,100.0,2017-10-13 00:00:00
622,58,肉－猪价差,价格,西藏,87.0,2017-10-14 00:00:00
623,58,肉－猪价差,价格,河北省,78.8,2017-10-15 00:00:00
624,58,肉－猪价差,价格,北京,100.0,2017-10-16 00:00:00
625,58,肉－猪价差,价格,天津,87.0,2017-10-17 00:00:00
626,58,肉－猪价差,价格,上海,78.8,2017-10-18 00:00:00
627,58,肉－猪价差,价格,重庆,100.0,2017-10-19 00:00:00
628,58,肉－猪价差,价格,辽宁省,87.0,2017-10-20 00:00:00
629,58,肉－猪价差,价格,浙江省,78.8,2017-10-21 00:00:00
630,58,肉－猪价差,价格,广西,100.0,2017-10-22 00:00:00
631,58,肉－猪价差,价格,新疆,87.0,2017-10-23 00:00:00
632,58,肉－猪价差,价格,内蒙古,100.0,2017-10-24 00:00:00
633,58,肉－猪价差,价格,海南省,100.0,2017-10-25 00:00:00
634,58,肉－猪价差,价格,西藏,87.0,2017-10-26 00:00:00
635,58,肉－猪价差,价格,河北省,78.8,2017-10-27 00:00:00
636,58,肉－猪价差,价格,北京,100.0,2017-10-28 00:00:00
637,58,肉－猪价差,价格,天津,87.0,2017-10-29 00:00:00
638,58,肉－猪价差,价格,上海,78.8,2017-10-30 00:00:00
639,58,肉－猪价差,价格,重庆,100.0,2017-10-31 00:00:00
640,58,肉－猪价差,价格,辽宁省,87.0,2017-11-01 00:00:00
641,58,肉－猪价差,价格,浙江省,78.8,2017-11-02 00:00:00
642,58,肉－猪价差,价格,广西,100.0,2017-11-03 00:00:00
643,58,肉－猪价差,价格,新疆,87.0,2017-11-04 00:00:00
644,58,肉－猪价差,价格,内蒙古,100.0,2017-11-05 00:00:00
645,58,肉－猪价差,价格,海南省,100.0,2017-11-06 00:00:00
646,58,肉－猪价差,价格,西藏,87.0,2017-11-07 00:00:00
647,58,肉－猪价差,价格,河北省,78.8,2017-11-08 00:00:00
648,58,肉－猪价差,价格,北京,100.0,2017-11-09 00:00:00
649,58,肉－猪价差,价格,天津,87.0,2017-11-10 00:00:00
650,58,肉－猪价差,价格,上海,78.8,2017-11-11 00:00:00
651,58,肉－猪价差,价格,重庆,100.0,2017-11-12 00:00:00
652,58,肉－猪价差,价格,辽宁省,87.0,2017-11-13 00:00:00
653,58,肉－猪价差,价格,浙江省,78.8,2017-11-14 00:00:00
654,58,肉－猪价差,价格,广西,100.0,2017-11-15 00:00:00
655,58,肉－猪价差,价格,新疆,87.0,2017-11-16 00:00:00
656,58,肉－猪价差,价格,内蒙古,100.0,2017-11-17 00:00:00
657,58,肉－猪价差,价格,海南省,100.0,2017-11-18 00:00:00
658,58,肉－猪价差,价格,西藏,87.0,2017-11-19 00:00:00
659,58,肉－猪价差,价格,河北省,78.8,2017-11-20 00:00:00
660,58,肉－猪价差,价格,北京,100.0,2017-11-21 00:00:00
661,58,肉－猪价差,价格,天津,87.0,2017-11-22 00:00:00
662,58,肉－猪价差,价格,上海,78.8,2017-11-23 00:00:00
663,58,肉－猪价差,价格,重庆,100.0,2017-11-24 00:00:00
664,58,肉－猪价差,价格,辽宁省,87.0,2017-11-25 00:00:00
665,58,肉－猪价差,价格,浙江省,78.8,2017-11-26 00:00:00
666,58,肉－猪价差,价格,广西,100.0,2017-11-27 00:00:00
667,58,肉－猪价差,价格,新疆,87.0,2017-11-28 00:00:00
668,58,肉－猪价差,价格,内蒙古,100.0,2017-11-29 00:00:00
669,58,肉－猪价差,价格,海南省,100.0,2017-11-30 00:00:00
670,58,肉－猪价差,价格,西藏,87.0,2017-12-01 00:00:00
671,58,肉－猪价差,价格,河北省,78.8,2017-12-02 00:00:00
672,58,肉－猪价差,价格,北京,100.0,2017-12-03 00:00:00
673,58,肉－猪价差,价格,天津,87.0,2017-12-04 00:00:00
674,58,肉－猪价差,价格,上海,78.8,2017-12-05 00:00:00
675,58,肉－猪价差,价格,重庆,100.0,2017-12-06 00:00:00
676,58,肉－猪价差,价格,辽宁省,87.0,2017-12-07 00:00:00
677,58,肉－猪价差,价格,浙江省,78.8,2017-12-08 00:00:00
678,58,肉－猪价差,价格,广西,100.0,2017-12-09 00:00:00
679,58,肉－猪价差,价格,新疆,87.0,2017-12-10 00:00:00
680,58,肉－猪价差,价格,内蒙古,100.0,2017-12-11 00:00:00
681,58,肉－猪价差,价格,海南省,100.0,2017-12-12 00:00:00
682,58,肉－猪价差,价格,西藏,87.0,2017-12-13 00:00:00
683,58,肉－猪价差,价格,河北省,78.8,2017-12-14 00:00:00
684,58,肉－猪价差,价格,北京,100.0,2017-12-15 00:00:00
685,58,肉－猪价差,价格,天津,87.0,2017-12-16 00:00:00
686,58,肉－猪价差,价格,上海,78.8,2017-12-17 00:00:00
687,58,肉－猪价差,价格,重庆,100.0,2017-12-18 00:00:00
688,58,肉－猪价差,价格,辽宁省,87.0,2017-12-19 00:00:00
689,58,肉－猪价差,价格,浙江省,78.8,2017-12-20 00:00:00
690,58,肉－猪价差,价格,广西,100.0,2017-12-21 00:00:00
691,58,肉－猪价差,价格,新疆,87.0,2017-12-22 00:00:00
692,58,肉－猪价差,价格,内蒙古,100.0,2017-12-23 00:00:00
693,58,肉－猪价差,价格,海南省,100.0,2017-12-24 00:00:00
694,58,肉－猪价差,价格,西藏,87.0,2017-12-25 00:00:00
695,58,肉－猪价差,价格,河北省,78.8,2017-12-26 00:00:00
696,58,肉－猪价差,价格,北京,100.0,2017-12-27 00:00:00
697,58,肉－猪价差,价格,天津,87.0,2017-12-28 00:00:00
698,58,肉－猪价差,价格,上海,78.8,2017-12-29 00:00:00
699,58,肉－猪价差,价格,重庆,100.0,2017-12-30 00:00:00
700,58,肉－猪价差,价格,辽宁省,87.0,2017-12-31 00:00:00
701,58,肉－猪价差,价格,浙江省,78.8,2018-01-01 00:00:00
702,58,肉－猪价差,价格,广西,100.0,2018-01-02 00:00:00
703,58,肉－猪价差,价格,新疆,87.0,2018-01-03 00:00:00
704,58,肉－猪价差,价格,内蒙古,100.0,2018-01-04 00:00:00
705,58,肉－猪价差,价格,海南省,100.0,2018-01-05 00:00:00
706,58,肉－猪价差,价格,西藏,87.0,2018-01-06 00:00:00
707,58,肉－猪价差,价格,河北省,78.8,2018-01-07 00:00:00
708,58,肉－猪价差,价格,北京,100.0,2018-01-08 00:00:00
709,58,肉－猪价差,价格,天津,87.0,2018-01-09 00:00:00
710,58,肉－猪价差,价格,上海,78.8,2018-01-10 00:00:00
711,58,肉－猪价差,价格,重庆,100.0,2018-01-11 00:00:00
712,58,肉－猪价差,价格,辽宁省,87.0,2018-01-12 00:00:00
713,58,肉－猪价差,价格,浙江省,78.8,2018-01-13 00:00:00
714,58,肉－猪价差,价格,广西,100.0,2018-01-14 00:00:00
715,58,肉－猪价差,价格,新疆,87.0,2018-01-15 00:00:00
716,58,肉－猪价差,价格,内蒙古,100.0,2018-01-16 00:00:00
717,58,肉－猪价差,价格,海南省,100.0,2018-01-17 00:00:00
718,58,肉－猪价差,价格,西藏,87.0,2018-01-18 00:00:00
719,58,肉－猪价差,价格,河北省,78.8,2018-01-19 00:00:00
720,58,肉－猪价差,价格,北京,100.0,2018-01-20 00:00:00
721,58,肉－猪价差,价格,天津,87.0,2018-01-21 00:00:00
722,58,肉－猪价差,价格,上海,78.8,2018-01-22 00:00:00
723,58,肉－猪价差,价格,重庆,100.0,2018-01-23 00:00:00
724,58,肉－猪价差,价格,辽宁省,87.0,2018-01-24 00:00:00
725,58,肉－猪价差,价格,浙江省,78.8,2018-01-25 00:00:00
726,58,肉－猪价差,价格,广西,100.0,2018-01-26 00:00:00
727,58,肉－猪价差,价格,新疆,87.0,2018-01-27 00:00:00
728,58,肉－猪价差,价格,内蒙古,100.0,2018-01-28 00:00:00
